system,time_s,coordinate_name,coordinate_units,coordinate,velocity,acceleration,force_N,kinetic_energy_J,potential_energy_J,total_energy_J,period_s,frequency_Hz,angular_frequency_rad_s,amplitude,mass_kg,stiffness_or_length,damping,driving_force_or_torque,driving_frequency_rad_s
Simple Pendulum,3.261098333060118,theta,rad,0.05381364669411716,0.22358773787641661,-0.07423893127604311,-0.22271679382812934,0.22496164437911934,0.042603011924069144,0.2675646563031885,3.4785682463549534,0.2874745956322284,1.8062561554638101,0.13494718318600052,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,3.275718932979117,theta,rad,0.057074358115382674,0.22243240034719966,-0.08380589649063866,-0.251417689471916,0.22264277725897608,0.04792084228274915,0.27056361954172525,3.478612733570307,0.287470919182671,1.8062330556499686,0.1357025009471618,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,3.325718932979117,theta,rad,0.06807757010067705,0.2174229904252169,-0.1165724568403302,-0.3497173705209906,0.21272740544449778,0.06817115024612333,0.2808985556906211,3.4787660636870132,0.28745824861248004,1.8061534441095113,0.13827404183170228,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,3.3389634330136055,theta,rad,0.070946750942754,0.21582161375861636,-0.1252434694720605,-0.3757304084161815,0.20960536034418017,0.07403602873597913,0.2836413890801593,3.4788067617388023,0.28745488568044886,1.806132314184384,0.13894857311418976,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,3.3889634330136054,theta,rad,0.08156767011261269,0.2087435855040653,-0.15782740224067354,-0.4734822067220206,0.19608248020091856,0.09784881655453473,0.29393129675545326,3.478959462082698,0.28744226855731875,1.806053038461714,0.1414506359812108,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,3.3931300996802722,theta,rad,0.08243605720938536,0.20808034628105668,-0.1605269184802004,-0.4815807554406012,0.19483843728800007,0.09994216007401988,0.29478059736201995,3.4789720668961412,0.28744122711286296,1.8060464948732111,0.14165518795653534,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,3.443130099680272,theta,rad,0.09262597786340249,0.1992488630510741,-0.1926367293787396,-0.5779101881362187,0.17865049242215558,0.1261581613815323,0.3048086538036879,3.479120912880809,0.2874289296177327,1.8059692274324934,0.14404860670093608,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,3.47856519964989,theta,rad,0.09956074217811992,0.1920256546419818,-0.21498378245314842,-0.6449513473594453,0.16593233418306746,0.14573965865917032,0.3116719928422378,3.4792228016369253,0.28742051228496035,1.8059163397708926,0.14566418293865868,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,3.52856519964989,theta,rad,0.10888037459025135,0.18050327196382662,-0.2457439809170252,-0.7372319427510756,0.1466164403534122,0.1742731143285716,0.32088955468198377,3.479359660822272,0.28740920671698295,1.8058453047922878,0.14780633845136396,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,3.56599389966577,theta,rad,0.11545899852976305,0.17088592186060725,-0.2680441634313403,-0.8041324902940209,0.13140899230567304,0.19594461301014915,0.3273536053158222,3.479455651280603,0.28740127773491037,1.8057954855286285,0.1492903766661508,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,3.61599389966577,theta,rad,0.12365616476472677,0.15676218168356204,-0.29666559889731936,-0.8899967966919581,0.11058471722785551,0.22471825142218366,0.33530296865003917,3.479573714821765,0.28739152607698765,1.8057342140548478,0.15109558171407872,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,3.6560886996099695,theta,rad,0.12969713271396227,0.14442612309649203,-0.31850144113897905,-0.9555043234169371,0.09386507264707379,0.24717932746579874,0.3410444001128725,3.47965899748921,0.28738448242243336,1.8056899574680434,0.1523861923565596,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,3.7060886996099693,theta,rad,0.1365094354582758,0.1278522974129357,-0.3441403062270642,-1.0324209186811926,0.07355794479194593,0.2737859049767199,0.34734384976866584,3.4797525797329256,0.28737675368768634,1.8056413963954379,0.15378987463256497,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,3.7473124996526135,theta,rad,0.14148190925703977,0.1132554877950869,-0.36379858049452307,-1.091395741483569,0.05772062482066386,0.2940610645765854,0.35178168939724924,3.479818513405134,0.2873713086322603,1.805607184103188,0.15477115819775253,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,3.7973124996526133,theta,rad,0.146680592247692,0.09450965808141758,-0.3856559000262183,-1.156967700078655,0.04019433961799906,0.31602888254893774,0.3562232221669368,3.479884507578962,0.28736585878699855,1.805572941715513,0.15574711740796265,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,3.828504099673588,theta,rad,0.14943883792327758,0.08228387774130763,-0.3981007359965836,-1.1943022079897507,0.030467864412659078,0.32800378748943937,0.35847165190209845,3.479917917848028,0.2873630998223077,1.8055556066291043,0.15623887009373147,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,3.878504099673588,theta,rad,0.1530476784508609,0.06192057041956105,-0.41599831354013206,-1.247994940620396,0.01725370668487718,0.34400587956078194,0.3612595862456591,3.4799593468260763,0.28735967875948254,1.8055341114574266,0.1568464938466786,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,3.9225339996628428,theta,rad,0.15536625379659277,0.04329829279223604,-0.4295357517203524,-1.2886072551610572,0.008436339714249898,0.3544866393250648,0.3629229790393147,3.479984066064026,0.2873576375684479,1.8055212862759085,0.15720791693785552,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,3.9725339996628426,theta,rad,0.15698865680502733,0.021492060829126615,-0.44222507638473957,-1.3266752291542188,0.002078589054072954,0.36191341581343855,0.3639920048675115,3.479999952989874,0.2873563257208785,1.8055130436945352,0.15743976122748282,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,4.009448299719948,theta,rad,0.15747893283648742,0.005025051572722934,-0.44967164735277715,-1.3490149420583315,0.00011363014488836355,0.36417277805847814,0.3642864082033665,3.4800043282118263,0.28735596444325184,1.8055107737202596,0.15750355032335134,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,4.018303199624639,theta,rad,0.15750577956581677,0.001036382103887467,-0.4512074361028259,-1.3536223083084775,4.833395393661955e-06,0.36429669887832955,0.3643015322737232,3.480004552976132,0.2873559458836888,1.8055106571070858,0.1575068266010379,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,4.068303199624639,theta,rad,0.15699042157319704,-0.021707405747623143,-0.4580098221946393,-1.374029466583918,0.0021204515893137404,0.3619215359485324,0.3640419875378461,3.480000695796547,0.2873562643846274,1.8055126583075036,0.15745059290202493,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,4.118303199624639,theta,rad,0.15533071931907494,-0.04471018238656396,-0.4615478393155244,-1.3846435179465733,0.008995501840679165,0.35432483169399487,0.363320333534674,3.479989971160493,0.2873571499594075,1.80551822253795,0.1572941325122819,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,4.15159409968182,theta,rad,0.1535863534059938,-0.06008791512745724,-0.4620409603375949,-1.3861228810127848,0.01624750894964027,0.3464269344455382,0.36267444339517846,3.479980372591677,0.28735794255507857,1.8055232025634254,0.15715396733190945,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,4.201553999655876,theta,rad,0.15000826336260234,-0.08313294467514991,-0.459923849692439,-1.379771549077317,0.031099889206626905,0.3305035193089959,0.36160340851562284,3.4799644562125804,0.28735925684952257,1.8055314605189652,0.15692126746514048,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,4.234718899684954,theta,rad,0.14699876924602517,-0.09833536295576986,-0.456596345473151,-1.369789036419453,0.04351429623439349,0.31739894589388334,0.36091324212827686,3.479954199997691,0.2873601037624758,1.8055367818299892,0.15677113602198525,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,4.284718899684954,theta,rad,0.14151419939409207,-0.12098118932551515,-0.4486469289537223,-1.345940786861167,0.06586401676777262,0.29419508174299386,0.36005909851076645,3.47994150718825,0.28736115188556366,1.805543367381575,0.15658513705019056,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,4.295923199667591,theta,rad,0.1401305756170292,-0.12599542854516077,-0.4463795933309659,-1.3391387799928975,0.07143681606425421,0.2884797218162546,0.3599165378805088,3.4799393887183117,0.2873613268213581,1.8055444665355884,0.1565540715945237,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,4.345923199667591,theta,rad,0.1332775810516136,-0.14802193377369172,-0.43408931541704077,-1.3022679462511224,0.0985972179514643,0.26099459505091455,0.35959181300237886,3.4799345632850835,0.28736172528945275,1.805546970184466,0.15648328780552415,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,4.356692599714729,theta,rad,0.13165836014123683,-0.15268021014428576,-0.4309782034576279,-1.2929346103728836,0.10490060956366466,0.2547004563644001,0.35960106592806473,3.479934700783756,0.28736171393525817,1.8055468988439576,0.15648530520522325,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,4.406692599714729,theta,rad,0.12349217144556195,-0.1738291139168046,-0.4143920944573638,-1.2431762833720914,0.13597452380295644,0.22412335928503546,0.3600978830879919,3.479942083533234,0.2873611042930594,1.8055430683490514,0.15659358755844655,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,4.417442799732084,theta,rad,0.12159960544290009,-0.17826242842997467,-0.4103684227921969,-1.2311052683765906,0.1429987202538833,0.21731484380557742,0.3603135640594607,3.4799452885946,0.28736083963086007,1.8055414054274093,0.1566405725725725,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,4.466674499632786,theta,rad,0.11233405728054915,-0.19797538703209414,-0.38989960952545405,-1.169698828576362,0.17637414241728358,0.1854925252941871,0.3618666677114707,3.4799683684106837,0.28735893379878746,1.8055294307313328,0.15697849654672,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,4.499796899687494,theta,rad,0.10556554936953379,-0.2106350396656513,-0.3742708124507583,-1.1228124373522748,0.19965203970727724,0.16383298171237054,0.3634850214196478,3.4799924186050637,0.2873569478639395,1.805516952734675,0.1573298517589815,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,4.549796899687494,theta,rad,0.0945765955004665,-0.22870355615014115,-0.34792594010859357,-1.0437778203257806,0.23537392468074345,0.13152365665395838,0.36689758133470185,3.4800431347732497,0.2873527600873135,1.8054906401581086,0.15806820228846657,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,4.582577599701467,theta,rad,0.0868959414150288,-0.23980086091091934,-0.3289121565043933,-0.98673646951318,0.2587700380212814,0.111041663223357,0.3698117012446384,3.480086445949864,0.2873491838582927,1.8054681700484703,0.15869601235020026,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,4.632577599701467,theta,rad,0.074507587499532,-0.2554704165436642,-0.2973697145771186,-0.8921091437313557,0.2936931017804698,0.08165078208793415,0.37534388386840395,3.480168674823351,0.2873423944173507,1.8054255107328996,0.15988112535814372,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,4.668060599686573,theta,rad,0.06526052446704543,-0.26559759819667894,-0.27321116209954344,-0.8196334862986303,0.3174393787553003,0.0626480048076371,0.3800873835629374,3.4802391878926646,0.287336572577793,1.8053889310361297,0.16089039303319003,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,4.718060599686573,theta,rad,0.051654012999879144,-0.2783596548055221,-0.23683039097382366,-0.710491172921471,0.3486784384055225,0.039252907980403644,0.38793134638592613,3.4803558040798768,0.2873269447990753,1.8053284379183498,0.16254571113050623,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,4.7315798997180485,theta,rad,0.04786945416389237,-0.2814921489443825,-0.22654996678836625,-0.6796499003650988,0.356570234627969,0.0337127580796718,0.3902829927076408,3.4803907694315295,0.28732405820146895,1.805310300890682,0.16303873508462596,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,4.781579899718048,theta,rad,0.03352789145205138,-0.29184081900428266,-0.18700960484028117,-0.5610288145208435,0.38326978636690706,0.016539869033115835,0.3998096554000229,3.48053243238761,0.2873123636759248,1.8052368220196084,0.16502106908052985,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,4.792341399705032,theta,rad,0.030376587181713113,-0.2938060318519422,-0.17820404057130815,-0.5346121217139245,0.38844892958663013,0.013577031622535147,0.4020259612091653,3.4805653929224847,0.2873096428624609,1.8052197266444288,0.16547886975435255,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,4.842341399705032,theta,rad,0.015480888689635978,-0.30167056509683415,-0.1360479260423336,-0.40814377812700076,0.4095230843062947,0.003526495783417898,0.4130495800897126,3.4807293552489815,0.2872961089295805,1.8051346904362062,0.16773751871060766,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,4.857857399689959,theta,rad,0.010784330325343192,-0.30367722946407616,-0.12258102525096462,-0.3677430757528939,0.41498936862739727,0.0017113641147085124,0.4167007327421058,3.480783669173934,0.2872916259795375,1.8051065232303631,0.1684789965524942,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,4.907857399689959,theta,rad,-0.004534388747042499,-0.3087008356445864,-0.07810278464838452,-0.23430835394515356,0.42883292667449674,0.00030254990707901275,0.42913547658157575,3.480968674939342,0.28727635706673676,1.8050105858217969,0.17098035609713436,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,4.9202666996512505,theta,rad,-0.008370874907280904,-0.30960020843452996,-0.0668347338660258,-0.20050420159807741,0.43133530078216975,0.0010310967889874546,0.4323663975711572,3.481016752256947,0.28727238941083566,1.8049856563045352,0.17162437531884214,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,4.97026669965125,theta,rad,-0.023915312794073718,-0.3117925466228998,-0.02066935267441529,-0.06200805802324587,0.43746566458316916,0.008415728146920652,0.4458813927300898,3.481217892877327,0.2872557911545925,1.8048813663847834,0.17429277647207855,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,4.985336499614635,theta,rad,-0.028615777497716616,-0.31199775223859766,-0.00655097086379848,-0.01965291259139544,0.4380416883087181,0.012048742728751264,0.4500904310374694,3.4812805457319884,0.2872506213915994,1.8048488838059036,0.17511558882167103,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,5.035336499614635,theta,rad,-0.04420419920173614,-0.31114455835812915,0.040789774027793824,0.12236932208338147,0.4356492128814386,0.028748593492685492,0.4643978063741241,3.481493553469071,0.2872330465766821,1.8047384579870387,0.1778843306171601,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,5.0395031662813015,theta,rad,-0.045500269293292546,-0.31096632733627194,0.04476165430793683,0.13428496292381048,0.43515025531654244,0.030458833962676842,0.4656090892792193,3.481511589704231,0.2872315585440732,1.8047291084024137,0.17811678073707857,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,5.089503166281301,theta,rad,-0.06097272729422247,-0.30753324603618304,0.09260492626976305,0.2778147788092892,0.4255951383789817,0.054688619146504525,0.48028375752548624,3.4817301317657448,0.2872135295255793,1.8046158287383103,0.18090943412838092,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,5.124916266199816,theta,rad,-0.07179826798978747,-0.3036525846622755,0.12655482187103473,0.3796644656131042,0.4149220147743618,0.07582311608928856,0.49074513086365035,3.4818859651806653,0.2872006751513796,1.8045350623232055,0.1828745237292002,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,5.174916266199816,theta,rad,-0.08680277681436588,-0.29612997467042257,0.17428362280667425,0.5228508684200228,0.394618328542373,0.1108038359249694,0.5054221644673424,3.482104648346543,0.28718263837212477,1.8044217338968027,0.18559681188653182,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,5.208168466195147,theta,rad,-0.09654758820587646,-0.2898110636242946,0.20572324164420433,0.617169724932613,0.37795703669570224,0.13705842757971362,0.5150154642754159,3.4822476189151055,0.287170847520473,1.8043476497909452,0.18735503885514787,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,5.258168466195147,theta,rad,-0.11076149094903583,-0.278357198825931,0.25225854380283874,0.7567756314085162,0.348672285621985,0.180340724310137,0.529013009932122,3.482456274138774,0.2871536413611695,1.8042395403036164,0.1898915963181565,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,5.291922666171248,theta,rad,-0.12000764334398009,-0.26932179492168573,0.28300326236624385,0.8490097870987315,0.32640403148927344,0.211668776170662,0.5380728076599355,3.4825913545565705,0.2871425034383132,1.8041695586703734,0.19151566696389785,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,5.341922666171248,theta,rad,-0.13310136175729553,-0.2540579928469279,0.327270966404635,0.981812899213905,0.29045458678234354,0.2603058970357528,0.5507604838180964,3.482780565843247,0.2871269036606333,1.8040715423764597,0.19376747519090085,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,5.380493166150208,theta,rad,-0.1426488363357078,-0.24079662677696392,0.3601746637850169,1.0805239913550506,0.2609235696022401,0.29892357273918024,0.5598471423414204,3.482916103617178,0.287115730109448,1.8040013368838232,0.19536442299935522,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,5.430493166150208,theta,rad,-0.1542212328359658,-0.22175962551620407,0.40092182469865345,1.2027654740959604,0.22129799179089177,0.3492912113538636,0.5705892031447554,3.4830763642310307,0.287102519562695,1.803918332570565,0.19723583572464876,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,5.4675699661641,theta,rad,-0.1621611557010597,-0.20635940705118794,0.4295601291258927,1.2886803873776782,0.19162892195333042,0.38610197827898707,0.5777309002323174,3.483182929464278,0.2870937358876533,1.8038631431126,0.198470376663294,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,5.5175699661641,theta,rad,-0.17192678152830765,-0.18396367042286596,0.46578953247624844,1.3973685974287453,0.1522918441595378,0.4338876612733642,0.586179505432902,3.483309014762767,0.2870833439588206,1.8037978486980453,0.1999211200309858,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,5.553555466133783,theta,rad,-0.17823990377487436,-0.1667614238752591,0.4900045040843928,1.4700135122531783,0.1251421762180673,0.466251309682719,0.5913934859007863,3.483386837425198,0.2870769302036998,1.803757549886106,0.20081127271502286,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,5.603555466133783,theta,rad,-0.18595227175927456,-0.14147635496632843,0.5208326763973317,1.562498029191995,0.09007001556551354,0.5073544267860582,0.5974244423515718,3.483476863849676,0.2870695110329728,1.8037109338616029,0.20183607203133,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,5.640664166157747,theta,rad,-0.19083882231721885,-0.1217602973779491,0.5414450842245878,1.6243352526737636,0.06671506507904969,0.5342878002528039,0.6010028653318535,3.4835302853101853,0.2870651086964661,1.8036832731655468,0.2024417100549287,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,5.690664166157747,theta,rad,-0.19623941848404167,-0.09405927275461166,0.5659542370962656,1.6978627112887967,0.03981216056006894,0.5648571042922839,0.6046692648523528,3.483585023979597,0.28706059795193817,1.8036549313218042,0.2030603899505249,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,5.728154766179303,theta,rad,-0.1993641883635456,-0.07253824911083823,0.5817417313325094,1.7452251939975283,0.0236780891282971,0.5829289565448247,0.6066070456731217,3.4836139562551383,0.28705821384267083,1.8036399515214852,0.20338662750478514,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,5.778154766179303,theta,rad,-0.20225622288103262,-0.04299789895454549,0.5991663444472931,1.7974990333418792,0.00831968691527387,0.599905787662344,0.6082254745776179,3.4836381212369347,0.28705622260354935,1.803627440197094,0.20365870518662915,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,5.812057866241465,theta,rad,-0.20336774775273753,-0.022519884220873903,0.6085290279602886,1.8255870838808659,0.002282153333947044,0.6064948203807592,0.6087769737147062,3.483646355917927,0.2870555440569409,1.8036231767630133,0.20375133708580231,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,5.862057866241464,theta,rad,-0.20372841771403766,0.00817693877360866,0.6185888486726902,1.8557665460180703,0.00030088047468305117,0.6086404964675367,0.6089413769422197,3.4836488107132233,0.2870553417797776,1.803621905818113,0.20377894284497863,1.0,3.0,0.05,1.0,1.808
Simple Pendulum,5.89830296620881,theta,rad,-0.20302461921221573,0.030685298778690855,0.6230122290827512,1.8690366872482538,0.004237144025118869,0.6044569809998782,0.6086941250249971,3.483645118861383,0.28705564599153155,1.8036238172369357,0.20373742415472706,1.0,3.0,0.05,1.0,1.808
